title,content
라미 실물 후기,"원래 연예인분들한테 관심도 없었고 덕질하는 사람들조차 이해가 안됐지만 우연히 베몬 sheesh라는 뮤비를 동생이 보여줬었는데 라미가 등장하는 장면에서 바로 첫눈에 반해버려서 그때부터가 시작이었던거같다 나도 노래를 취미로 배우는 입장으로서 라미는 아이돌이 아니라 R&B가수로 데뷔를 했어도 성공을 했겠구나 싶다 그만큼 노래에 표현,테크닉 등등 그냥 노래를 진짜 겁나 잘 부르신다는 뜻 얼굴도 정말 내 스타일이고 진짜 실물로 봤을때 정말 너무너무너무 이뻤다 암튼 이렇게 덕질을 조금씩 하다보니까 갑자기 웬걸 베몬 팬미팅이 서울에서 한다네 그것도 8월 10,11일 2틀이나 바로 티켓 예매하고 10일날 퇴근하고 경희대로 여정을 떠났다 처음엔 그저 라미 보려고 간거지만 멤버들 등장하자마자 그룹 전체에 빠져들었다 평생 짠돌이로 살던 내가 굿즈들을 질러봤고 난 이제 베몬이 없으면 시체인 삶을 살고있다 배터리가 많이 없었어서 라미밖에 영상에 못 담았지만 다음에 베몬 콘서트때는 멤버들 모두 영상에 담을수 있기를 바란다 베이비몬스터 화이팅! 하람이 화이팅! 이상이다"
라미 실물 후기,"원래 연예인분들한테 관심도 없었고 덕질하는 사람들조차 이해가 안됐지만 우연히 베몬 sheesh라는 뮤비를 동생이 보여줬었는데 라미가 등장하는 장면에서 바로 첫눈에 반해버려서 그때부터가 시작이었던거같다 나도 노래를 취미로 배우는 입장으로서 라미는 아이돌이 아니라 R&B가수로 데뷔를 했어도 성공을 했겠구나 싶다 그만큼 노래에 표현,테크닉 등등 그냥 노래를 진짜 겁나 잘 부르신다는 뜻 얼굴도 정말 내 스타일이고 진짜 실물로 봤을때 정말 너무너무너무 이뻤다 암튼 이렇게 덕질을 조금씩 하다보니까 갑자기 웬걸 베몬 팬미팅이 서울에서 한다네 그것도 8월 10,11일 2틀이나 바로 티켓 예매하고 10일날 퇴근하고 경희대로 여정을 떠났다 처음엔 그저 라미 보려고 간거지만 멤버들 등장하자마자 그룹 전체에 빠져들었다 평생 짠돌이로 살던 내가 굿즈들을 질러봤고 난 이제 베몬이 없으면 시체인 삶을 살고있다 배터리가 많이 없었어서 라미밖에 영상에 못 담았지만 다음에 베몬 콘서트때는 멤버들 모두 영상에 담을수 있기를 바란다 베이비몬스터 화이팅! 하람이 화이팅! 이상이다"
두 다리를 잃었지만 내년에 또 방문예정인 싸이 흠뻑쇼,난생 처음으로 연예인 콘서트 내돈주고 갔다왔습니다.솔직히 티켓값이 저렴한 편은 아니기 때문에 처음에 고민이 되긴 했어요.하지만 평소에 싸이 노래도 좋아하는 사람이라 남자친구 꼬셔서 나구역 스탠딩석으로 예약했습니다.피시방에서 티켓팅하는게 처음이라 긴장했는데도 완벽하게 성공 !지정석과 스탠딩 중 뭐할지 고르다가 그래도 스탠딩이지 ! 하고 스탠딩했는데그 다음날 아무것도 못한다고 해서 걱정이 되긴 했어요.4시부터 입장이라서 대기할때까지만해도 너무 더우니까 짜증이 나긴했는데입장하자마자 물 맞으면서 있으니 시원해서 바로 하 이게 흠뻑쇼구나 하고 기대 만땅이었습니다.처음 등장하기전 나오는 장이수와 차은우의 영상과 첫 등장모습에 진짜 짜릿하다는게 이거구나 했어요.그리고 우리가 아는 히트곡들이 줄줄이 나오고 게스트로 비가 등장했는데 진짜 입이 떡 벌어지고두번째 게스트인 성시경님은 그냥 아주 황홀 그잡채였어요.공연하는 내내 싸이님의 미친듯한 열정이 저희한테도 다 느껴져서 뛰어 할 때도 지쳤지만반사적으로 뛰게 되더라고요.. 이게 싸이매직?끝날때는 너무 아쉬워서 아 더해주지.. 라는 생각과 함께 제 다리가 후들후들 거렸습니다..내년에도 꼭 방문하고 싶어요.. 진짜로 ! (하지만 지정석..으로... 하하)
애드라 항상 행복하거라~,"보는 내내 너무 예쁜 애들이 눈 앞에 있어서 눈물남,,진짜 엄마의 마음으로 덕질하는거 처음인데 암튼 애들아 계속 행복하고 나도 행복하고 콘서트에서 진짜 빡세게 같이 놀자"
다크비 보고싶다,ㅠㅠ앙콘 주세요
유채훈 최고다~~,스푸마토 최고의 공연이었어~~
유채훈 사랑해,2회로는 아까운 공연 앵콜콘해줘~~
역시나 유채훈,설명이 필요없는 최고의 공연
최고,유채훈이 곧 장르다
엄마가 더 좋아하신 공연이었어요!!,엄마가 더 좋아하신 공연이었어요!!
10년만에 만나본 Jpark10년만에 만나본 Jpark10년만에 만나본 Jpark,10년만에 만나본 Jpark10년만에 만나본 Jpark
10년만에 만나본 Jpark,10년만에 만나본 Jpark10년만에 만나본 Jpark10년만에 만나본 Jpark
강력 추천,강력 추천강력 추천강력 추천강력 추천
강력 추천,강력 추천강력 추천
Amazing ^@^,벌써부터 다음 팬미팅이 기대된다~^@^
감동 그자체~완전 강추!!! 싸이흠뻑쇼~~^^,"애들과 와이프에게 이끌려 관람했던 싸이 흠뻑쇼~억지로 참석했지만 그 생각은 공연 시작 30초 만에 없어졌다.어마어마한 스케일에 압도당하고, 싸이의 매력에 빠져버리고~함께 뛰었던 관객들의 호흡에 가슴이 웅장해 졌다.4시간 동안 쉬지 않고 에너지를 주고 받았던 싸이 흠뻑쇼~내 주변 지인들에게 꼭 봐야 할 콘서트임을 강력하게 알리고 다니다~나에게도 이런 열정이 있었나? 생각이 들 정도로 열심히 참여했던 싸이 흠뻑쇼~벌써 내년이 기다려 진다~~인생에서 싸이흠뻑쇼를 보지 못한 것은 자연산 회와 소주의 맛을모르는 것과 같을 것이다~꼭 한번 보고 이 즐거움을 함께 즐기길 바란다."
흠뻑쇼,"싸이 흠뻑쇼 너무 가보고싶었는데 드디어 가봤어요ㅠㅠ 완전 스트레스 다 풀고 왔네요 ㅎㅎ
열심히 일해서 내년에 또 스트레스 풀러 갈예정입니당"
작년보다 올해가 더 재밌는 콘서트,"남여노소,나이불문하고 모두가 즐길 수 있는 콘서트는 싸이가 유일하지않을까 싶어요.매년하는 콘서트인데도 매년 피켓팅해야되는 콘서튼데 매년가도 재밌어ㅠㅠㅠ여름이 다가올때면 흠뻑쇼가 저절로 생각나서 예매하고있더라구요ㅋㅋㅋㅋ누구랑 가도 재밌고 누구나 미친듯이 노래부르고 놀다가 오는 곳인데 안갈수가있을까싶어요ㅋㅋㅋ내년엔 더 재밌겠다 내년에도 물맞으러 가쟈!!"
여름피서는 무조건 흠뻑쇼죠,"나이가 많지않으면 무조건 스탠딩 추천이예요.작년에도 스탠딩,이번도 스탠딩이었는데 진짜 스트레스 다 날리는 기분이고 매년 가게되는 이유가 있죠다만 할 수 있다면 펜스 무조건 잡으세요...펜스잡고 뛰다가 쉴수도있고 물도 바로바로 달라고해서 먹을수있어서 좋아요. 매년 하는공연인데도 매년 10대,20대들이 오는이유가 있겠죠?? 한번은 꼭 가보길 추천합니다. 근데 한번 가면 중독되서 내년에도 가게되는.."
환상적인 공연,"잘해도 너무 노래를 잘하는 경계없는 가수의 무대와
그 열기!  시간을 되돌리고 싶을만큼 꿈같던 시간이었습니다
모두 유채훈하세요"
경계없는 음악성의 근본을 보여준 무대,"유채훈의 스푸마토콘은 스푸마토 그 자체였습니다.
다양한 음악을 한 사람이 했다는 게 믿기지 않을 정도로 경계없는 음악성을 확실히 보여준 무대였습니다.
성악가로서 다양한 목소리를 가지고 있다는 것도 훌륭한 부분인데 그 다양한 음악을 다 표현해주다니 보는 내내 감동과 전율이 느껴졌습니다.
정말 좋았습니다. 공연 자주 해주셨으면 좋겠습니다."
유채훈 최고~!,"노래. 무대. 조명  등등  이보다 완벽할순 없다~!!!
 
이런공연이  단 두번 이라니요ㅜㅜ

더 보고 싶어요ㅜㅜ

유채훈은 이시대 최고의 가수입니다~!!!"
완벽한 공연,"최고의 가수와 최샅 매너의 관객이 만난 완벽한 공연!!
유채훈의 다음 무대가 기대됩니다"
최고의 무대,언제나 보아도 새롭고 열정적인 최고의 무대 입니다
진짜 멋진 김윤아,"윤아언니 매력에 흠뻑 빠진 공연이었습니다.
자우림 데뷔때부터 좋아했는데 콘서트는 처음이었어요.
스무살 조카와 함께 지방에서 올라갔는데 조카도 윤아언니에게 입덕했어요~
커버곡들도 좋았지만 전 윤아언니가 만든 윤아언니 곡들이 더 좋았답니다."
부산 싸이흠뻑쇼 1공!!,"정말 싸이가 싸이했습니다????
무더운여름 흠뻑쇼만큼 시원한 공연이 있을까요???
게스트 비와 성시경????
박카스아닌 싸카스 완전추천합니다!ㅋ"
작년보다 많이 개선돼서 좋았어요,"날이 맑아서 덥긴 했는데요
돌출도 있고 더울 때 물도 많이 뿌려줘서 좋았어요
사첵 타이밍이 옆 무대랑 겹치는건 별로였구요
그래도 작년보다는 음향도 그렇고 여러모로 많이 개선된 모습이라서 다행이었어요ㅎㅎ"
오랜만에,"박재범 말이 뭐가 필요있나
죽이지"
다시 어제 그 시간으로 돌아가고 싶다,"모든 장르, 모든 감정 다 있는 공연 
유채훈이 토크로 웃겨주고 노래로 감동주고 다 한 공연 ㅜㅜ 앵콜콘 간절히 바래봅니다??????"
멋있어요,멋있음 잼있음
일요일 오후에 재즈에 빠지다,"이번 공연은 전통 재즈와 현대 재즈가 어떻게 조화를 이루며 새로운 음악적 경험을 선사해 주었다. 조 판스워스와 허지희의 협연은 두 문화와 세대가 만나는 지점을 잘 표현했으며, 관객들에게 깊은 인상을 남겼다. 공연을 마치고 나오는 관객들의 표정에는 만족감이 가득했으며, 공연이 끝난 후에도 사인회를 진행하면서 공연장의 여운이 길게 남았다. 이들은 공연을 통해 재즈의 매력을 다시 한 번 느끼게 되었으며, 앞으로도 이들의 음악을 기대하게 만들었다. <조 판스워스 & 허지희 첫 내한 공연>은 재즈의 진수를 보여주는 동시에, 전통과 현대가 어떻게 조화를 이룰 수 있는지를 잘 보여준 공연이었다. 성수아트홀이라는 최적의 장소에서 펼쳐진 이 공연은 재즈 애호가들에게 잊지 못할 추억을 선사했으며, 향후 이들이 선보일 새로운 음악적 여정이 기대된다."
너무너무 멋있는 공연,최고입니다진짜
최고의 공연,또 다시 기다립니다..ㅠㅠ
베이비몬스터 공연 최고!,"개인적으로 그동안 봤던 공연중 최고였습니다. 2시간이 너무 짧아서 아쉬웠습니다.

평소에는 신인같은 모습이지만 무대가 시작되면 돌변하는 아기괴물들을 직접 보니 시간 가는줄 몰랐습니다. 영상, 음원이 이들의 노래를 담을 수가 없네요.

과거 솔로 가수에서나 보던 가창력,  과거 향수를 느끼게 해주는 곡, 기승전결의 감성, 끝없는 앵콜,
진심으로 관객들과 소통하고 싶어서 함께 신난 베이비몬스터 덕분에 덩달아 신이 납니다. 가수와 관객 모두가 웃음이 가득했던 공연이었습니다.

앵콜까지 모두 끝나는 그 순간 또 언제볼 수 있을까하는 아쉬움에 가득했는데요. 베이비몬스터도 아쉬웠는지 피곤했을텐데 발걸음을 빨리 떼지 못하더군요. 빨리 콘서트로 돌아왔으면 좋겠습니다."
여한이 없었다,"내 생애 최고의 공연이었어요.
이런 공연을 볼 수 있음에 더없이 감사하고 행복했습니다.
이런 공연을 또 볼 수 있을까싶네요."
음악으로 휴가온 것 같아요.,"시원한 음악, 감미로운 음악, 신나는 음악, 카타르시스를 느끼게 하는 음악다양한 음악들로 시원하게 휴가온 기분이었습니다.네 팀이 다 다른 매력이 있어서 재미있었습니다. 다만 음향이.... 아...진짜 이 노래 잘 하는 가수들을 데려다가 이렇게밖에 못 해주나요?클라이막스 부분에서는 목소리랑 반주소리랑 다 뭉그러져서 제대로 들을 수가 없었습니다. ㅠㅠ반대로 가끔은 마이크가 작동을 안 하나? 싶은 분명 노래를 하고 있는데 목소리가 안 들리는 일이 있기도 하구요.티켓값도 비싼데 이런 부분은 제대로 체크를 해주는 게 맞다고 생각합니다."
싸이써머 흠뻑쇼,"왜 흠뻑쇼 하는지 알았어요.
콘서트 스케일이 남 다르너라구요.
조명.음향.물대포
진짜루 정말로 신나는 잊지못 할 공연이였어요.
내년에도 꼭 갈꺼예요.
물제한석이였지만 물 폭탄이 날아오더라구요.
좌석 뒷편이 아무도 없어 서서 관람하기에 좋았어요."
음압으로 시원하게 귀도 마음도 씻어냈어요.,"역시 팬텀싱어 출신들은 노래를 잘 하네요!귀가 깨끗해지고 마음이 시원해지는 공연이었습니다.공연장이 멀고 플로어석이라 좌석이 불편하고 충분히 싱어들 음압이 센데 음향까지 너무 빵빵해서 귀가 가끔 힘들어하는 경향은 있었지만 ㅎㅎ환경적인 것을 빼고 공연 자체만 보면 만족입니다!다만, 이 좋은 조합을 두고 팀섞 무대가 없다는 것은 아쉽습니다.다음에는 꼭 재미있고 신선한 조합의 무대들을 보여주시기 바랍니다.개인적으로 최고의 무대는 라비던스의 상주아리랑이었습니다.심장이 찢어지는 줄 알았어요. ㅠㅠ"
싸이 흠뻑쇼,"역시 싸이의 흠뻑쇼는 항상 옳습니다....
다리와 목을 잃었지만 스트레스도 다 풀고 행복한 하루였습니다. 
훈련 다녀와서 지친 몸과 마음을 잊게 만들어 주셔서 감사합니다!"
7년만에 친구들과 다시 방문한 흠뻑쇼! 공연계의 챔피언!,"7년 전 고등학교 친구들과 사회 초년생으로서 처음 월급을 모아서 다녀온 흠뻑쇼가 아직도 추억이 생생한데,, 바쁘게 일하며 살아가는 와중에도 꼭 다시 가자는 친구들과 약속 이번에 지킬 수 있었어요다 다른 지역에 살지만 같은 본가에서 모이고 날짜 맞추고 쉽지 않았지만싸이로 통합되는 우리들은 가기 몇 달 전부터 흠뻑쇼만을 기다리며 일은 힘들지만 버텼답니다!정말 오랜만에 친구들 만나서 온 에너지를 다 쏟아부어 방방 뛰고 소리지르고 더운 여름 시원하게 스트레스 날릴 수 있는 최고의 공간이었어요! 나이가 들어도 여전한 싸이의 에너지는 본받아야 할 점과 동시에 학창시절과 대학시절 추억도 다시금 기억나게 해주는 최고의 공연이었습니다! 물에 홀딱 젖어도 신발 밑창이 뜯어질 정도로 뛰었지만, 내년에도 아니 매년 또 가고 싶다고 말하는 친구들 모두가 긴 여운을 간직했던 공연이었습니다!"
최고로 멋진 공연 이었어요!!,"매 년 여름이면 항상 기대하게 되는 싸이 흠뻑쇼!!!앵콜의 앵콜의 앵콜의 앵콜~~중요한 건, 본인의 체력 뿐입니다!!"
말 해 뭐합니까~ 최고예요!!!,한 번도 안 가 본 사람은 있지만한 번만 간 사람은 없다!!!
베이비몬스터,정말정말 ��오
진짜 죽여줍니다...,너무너무 재밌고 진짜 왜 흠뻑쇼 흠뻑쇼 하는지 이유를 알았습니다 태어나서 처음 느껴보는 기분좋음 이랄까근데 스탠딩으로 뛰면서 세시간째부터 계속 시계를 쳐다보게되더라고요 너무 힘들어서 ㅠㅠ ㅋㅋㅋㅋㅋ 싸이진짜 인정..... 진짜 최고 였습니다 다음에 또 티켓팅 성공해서 꼭 갈거예요 .
최고의 공연,두시간이 2분인 듯한 시간 순삭 공연이었어요. 멋진  공연 해준 유채훈님 감사해요
너무나 감동적인 싱어게인 앵콘이였어요,탑텐의 무대를 이제 볼수없다는것이 많이 슬프지만..대장정의 싱어게인3콘서트를 무사히 마칠수있음에 감동이였습니다~모두모두 이제 잊혀짐이란 불안감은 버리고음악의 길이 탄탄대로이길 기원합니다~노래도 잘하고 진정성이 있는 탑텐의 앞날을 응원합니다~
현역가왕콘서트,여레명이다보니 좀어수선했지만 좋았담니다
영원히 기억될날,아이 낳고 키우느라 공연을 못갔어요코로나 터져 못가고 아이가 어느정도 크고 나니 여유가 생겨 친구랑 갔는데  너무 행복해서 눈물이 났습니다 이렇게 미친듯이 놀아본게 언제 였는지 기억이 안났는데 몸은 기억을 하더라구요 원래 이렇게 잘노는 애였는데 애키우고 일하느라 꾹꾹 눌러놓고 살았다는걸너무 행복한 하루가 되게 해준 싸이님과 그 뒤에 스텝분들께 너무 감사드립니다
싸이흠뻑쇼,너무 너무 신나고 재밌었어요
진짜 내일 없는 사람처럼 놀 수 있는 공연,공연 내내 크게 환호성도 지르고 노래도 부르고 신나는 만큼 뛰고 흔들고 할 수 있어서 좋았어요. 다른 곳에선 그렇게 소리지르면 민폐인데 여기선 아니라서 좋아요! 고민들 힘든 일들 모두 잊고 공연 시간만큼은 세상에서 제일 행복한 사람이 되는거 같아요. 이 시간들만큼은 정말 다 잊고 놀 수 있게 되어요. 진짜 걸을 힘도 없을 정도로 뛰었는데도 다음날 되니까 진짜 더 뛰고 싶어�Dㅋㅋㅋ 작년에도 두 번 갔었고 올해도 또 수원콘서트 갈텐데 너무 기대 돼요!! 진짜 싸이님이 흠뻑쇼 해주실 때 꼭 가보세요. 전 싸이님 은퇴할 때까지 매년 한 번은 갈거 같아요! 행복한 시간 만들어주셔서 감사합니다.
진짜 내일 없는 사람처럼 놀 수 있는 공연,공연 내내 크게 환호성도 지르고 노래도 부르고 신나는 만큼 뛰고 흔들고 할 수 있어서 좋았어요. 다른 곳에선 그렇게 소리지르면 민폐인데 여기선 아니라서 좋아요! 고민들 힘든 일들 모두 잊고 공연 시간만큼은 세상에서 제일 행복한 사람이 되는거 같아요. 이 시간들만큼은 정말 다 잊고 놀 수 있게 되어요. 진짜 걸을 힘도 없을 정도로 뛰었는데도 다음날 되니까 진짜 더 뛰고 싶어�Dㅋㅋㅋ 작년에도 두 번 갔었고 올해도 또 수원콘서트 갈텐데 너무 기대 돼요!! 진짜 싸이님이 흠뻑쇼 해주실 때 꼭 가보세요. 전 싸이님 은퇴할 때까지 매년 한 번은 갈거 같아요! 행복한 시간 만들어주셔서 감사합니다.
흠뻑쇼쇼쇼,"싸이님의 흠뻑쇼
태어나서 처음 가본 싸이형님의 콘서트
다들 콘서트 간다고 하니 재밌겠다 부럽다
하여 에 그렇게 좋나 반신반의했는데
갔다오고 생각이 달라졌어요

돈이 아깝지 않았어요 
보통 공연은 구경하는 건데 관람객인 저도 
같이 참여했어요 4시간동안의 점핑 떼창
MBTI 극 I에 걱정했었는데 혼자갔음에도 다들 분위기가 장난 아니라 부끄럼없이 뛰고 꺅꺅소리지르고 손 흔들고, 정말 소중하고 뜻깊은 경험이었습니다
감사합니다"
부산 싸이 흠뻑쇼 공연 관람 후기,"무더운 여름 주말, 싸이 공연 덕분에 더위를 날리며 즐거운 시간 보낼 수 있었습니다. 좋은 공연이었습니다.~"
재밌었어요,너무재밌었어요~!
즐겁고 힐링이 되는 팬미팅입니다,개인적으로 호감있는 연예인을 직접 만나고가까운 거리에서 함께할 수 있어서너무 즐겁고 소중한 시간이였습니다일상 생활 속에서 작은 행복을 찾은 기분입니다.앞으로도 다양한 콘서트와 팬미팅 등 문화생활을 더욱즐길 수 있는 계기가 된 것 같아요모두에게 추천드립니다~!!
좋았습니다,재밌게 잘 보고왔습니다
베이비몬스터 팬미팅,"콘서트가 기다려져요
무대 너무 좋았습니다!"
좋아요,드디어 막공날이 왔네요 모두모두 높이.날아오르길
좋았습니다,몰입감 장난아니네요 집중해서 잘 봤습니다
좋았어여,시간이 어떻게 가는줄  모르고 즐겁게 관람했습니다
재밌었어요,너무 재밌었어요!! 역시 흠뻑쇼
극락도 락이다,보컬 밴드 조명 레이져 모두가 완벽한 여기NNL콘서트 막콘이지만 나의 뉴 노멀 라이프는 피타와 함께 영원히 계속될거에요(+수원 경기아트센터 짱좋음 주차장도 넓고 음향도 좋고)
NNL 가지마.. 끝나지마 ㅠㅜ,앙코르콘서트 남았지만정규콘서트가 끝나다니..24년 여름을 함께해줘서 고마웠어요피타밴드 사랑합니다.
2024유채훈단독콘서트(Sfumato),"유채훈3집 발매 단독콘서트 2일차공연!
1집포디움 2집 임파스토에 이어 3집발매와함께 단독콘서트 를 성공적으로 마쳤다
채훈님소리는 자타가 인정히는 파워플한 청양한음색을 가지고 있어서 앨범음원도 좋지만 직관이 답이다 이제 3년차가수로 무대에서 관객들을 이끄는모습도 너무 자연스럽고 장르는 초월한 곡들도 
꽉채운 2시간 공연이었다
무대조명과음향도 너무 만족하고 무엇보다도
채훈님의 소리를 그대로 들려주어서 좋았다
단독공연 이대로 2회로 끝나기에는 너무 아쉽습니다. 공연스케 더주세요~~^^"
잘봤습니다,잘봤습니다
잘봤습니다,잘봤습니다
잘봤습니다,잘봤습니다
멋진공연이었어요,"진짜 최고였어요!!!
다시 보고픈 공연입니다!!!!"
반가움 !,"한국어실력 늘지마요 ! 
다음을 기대해도 되는거죠? 

즐거웠어요 !"
어느날 멋진날 8.10,안녕하세요 .8월10날 누룽지 팬입니다 .나인우배우 님 팬미팅 가고 너무 너무너무 행복 시간 있어요.2시간 동안 많이 보고 싶어요다음엔 1박2일 팬미팅 함께 또만나요!!!!!!!!그리고 나인우 배우님 하이터치 감사합니다 ^^
싸이흠뻑쇼 콘서트값 제대로 하는 공연!!,진짜 재미있고 감동있고 게스트 라인업 화려하고 놀줄 아는 사람들만 다 모인듯!콘서트를 진짜 콘서트같이 할줄 아는 싸이! 돈이 안아까웠습니다 ㅎㅎㅎ
팬텀싱어 보는듯,인천 끝 영종도 큰 공연장에서 네팀을 만나서 즐거웠습니다.라비던스 포르테나 팬으로 현장에서 듣는 음악 너무 좋았습니다.팬텀싱어 음악팀연주로 티비에서 보던 그대로 들을수있어서 좋았어요팬텀싱어 5. 올스타전도 보고싶어요
멋지고 행복했던 공연,"노래, 무대 매너, 조명, 뭐하나 빠지는 게 없는 공연이었어요. 너무 만족스러웠고 채훈님의 무대에 감탄 또 감탄 감동
노래와 무대를 사랑해서 혼신의 힘을  다하고
 팬들을 사랑하는 마음으로 무대하는 거 다 느껴져요.
다만 블퀘 1층은 의자가 너무 불편해서 공연 내내 힘들었어요. 다음엔 다른 공연장에서 하면 더 좋겠어요."
유채훈 최고,노래 너무 좋구 잘하구 최고의 무대였어요! 역시 믿고보는 유채훈~!!!
잊을 수 없는 공연~!!,처음으로 싸이 흠뻑쇼 공연 관람했는데 정말 잊을 수 없는 여름휴가 보낼 수 있어서 완전 행복했어요~^^  흠뻑쇼는 계속된다~~ 쭈~~~욱~~~~??
정말 신났어요!,늘 보람차고 듣고 오면 또 보고 싶고! 유며드는 시간이었습니다. 하트뿅뿅
박재범 최고,최고 재밌는 팬미팅 이었습니다 또 해주세요~~~!
2024 임한별의 별(別) 전국투어 콘서트 간략 후기,흔들림 없는 가창력유머있는 멘트훈훈한 외모 ㅎㅎ 귀 호강하는 행복한 시간이었습니다!
박재범 최고,생일에 팬미팅 해주셔서 감사합니당몸매 무대를 못본건 아쉬웠지만 행복했어요! 콘서트하면 달려가겠습니다!
사랑해요 박재범,또해줘요.. 팬미팅나 또갈래.....사람이 이렇게 멋져도 되는건가요?진짜 다음에 팬미팅 있으면 주저말고 가시길 바랍니다.후회 절대없음... ^^
싸이콘서트 부산,너무재미있어서요
그냥 뭐 최고였네요. 설명이 불필요합니다.,"조판스워스님 엄청 행복해 보이셨는데, 드럼 실력은 명불허전. 거장의 느낌이 팍팍.허지희 피아니스트님, 베이시스트 박진교님, 트리오의 음악이 너무나도 환상적이었습니다. 90분은 너무 짧았습니다. ㅠㅠ"
장르 파괴 가수 유채훈,신나게 즐겼슴다??
유채훈 최고에요,"유채훈 이라는 이름과 그의 노래를
전국민이 아는 그 날까지 응원합니다"
공연자체는 더할나위 없이 좋았던 공연,"한여름의 무더위를 싹 날려주는
너무 즐겁고 귀호강하는 시간이었습니다
역시 믿고보는 유채훈님의 공연이었죠
공연의 퀄리티는 최고였어요

다만
공연장의 좌석이 너무 불편하고 열악했으며
공연전 비상구 알림도 없고 공연후 관람자들의 안전이 염려될 만큼 출입구가 좁고 깊어서
사고라도 날까 무섭네요

공연은 만점이었으나
공연장의 안전은 0점입니다"
다시 돌아가고픈 꿈을 꾼 것같아요,"여름에는 이렇게 아름다운 꿈을 한번쯤 꿔야 하나봅니다.
유채훈의 음악 세계에 풍덩 빠져서
헤어나오지 못하네요.
평생 행복하게 건강하게 노래해 주세요.
우리 모두를 홀려놨으니 ㅎㅎ
노래해줘서 감사합니다. 
팬들은 당연히 자기 스타가 우주에서 젤 노래 잘하는 사람이겠지만 콩깍지를 빼고 봐도 노래의 신이네요
든든한 팬들의 사랑 속에서 행복한 싱어로
음악의 아름다움을 온 세상에 전달해주세요.
라포엠 팀활동도 너무 근사한데 싱어 유채훈의 세계관도 지켜가는 모습 영원히 응원합니다."
그냥,"재밌음걍 재밌음솔직히 가격이 매년 올라서 걸리긴 하는데 1년 기다리면서 소소한 적금 모아두고 기다리는 재미도 있고, 무릎이 부서져라 목이 쉬어라 놀다가 와서 행복하게 또 하루 보낼 수 있음내년이 25주년인데 꼭 갈게요!"
박재범 최고!,너무 재밌었고 소중한 시간이었어요.내년에 콘서트에서 만나자!
역시 싸이는 싸이다,진짜 재밌었어요!!! 스탠딩이라서 다리는 아프지만 후회없는 관람이였습니당!!!내년에 또 예매해서 관람할예정입니다!! 싸이는 싸이네요! 진짜 재밌고 후회없는 관람!싸이 또 보고싶당
강렬한 메탈 공연 좋았습니다.,러브바이츠의 빠르고 강렬한 파워메탈로 시작해서 산드리아의 서정적인 고딕 메탈로 끝나는 공연 2시간이 너무 짧은 공연이었습니다. 다음에는 좀 더 큰곳으로 와서 공연했으면 좋겠네요.
한여름밤의 꿈같은 시간이었어요.,"잘해도 너무 잘해요. 유채훈은 모든 장르의 음악이 다 가능하다는걸 보여준 공연이었어요.

앵콜 공연 꼭 부탁드려요...꼭이요..."
싸이를 보러 갔는데...,"싸이를 보러갔는데, 웃통벗은 비가 기억에 남네여.. 본품도 대박이었는데, 사은품이 더 대박이었던..내년에도 갈랍니다~"
두 시간 반이 순삭!,"노래 한 곡  한 곡 부를 때마다 감탄사 연발하게 됨.
경계를 허문 유채훈 그가 곧 장르입니다"
잊지못할 추억이였습니다.,잊지못할 추억이였습니다.
싸이 흠뻑쇼,"몇 년간 가고 싶었던 콘서트였는데 드디어 가게 되었어요.
너무너무 즐거웠고 행복했습니다. 
앞으로 체력이 다 하는 날까지  매년 가려구요. 
콘서트 중 최고였습니다.
최고 중 최고입니다."
흠뻑쇼 인 부싼!,작년에 별 생각 없이 갔던 흠뻑쇼가 너무 재밌어서올해도 흠뻑쇼를 예매했다ㅎㅎ(작년에 힘들었던거 다 잊음ㅋㅋㅋㅋ)무료한 일상에 도파민 뿜뿜 가능!
"빅재미는 없었지만,,, 실물영접에 의미를!!",누군가의 팬미팅은 처음 가본거라 비교 대상이 없었지만 큰 재미를 느끼지 못했어요.제일 큰 건 박재범씨가 팬미팅이 처음이라 낯설어 했다는 사실이지만요 ㅎㅎ다음에는 콘서트에 가보고 싶습니다. 팬미팅과 어떻게 다른지 궁금해요.박재범 실물 영접에 큰 의미를 두는 팬미팅 후기 였습니다.
박재범 팬미팅,다음에는 더 큰 공연장에서 해주세요~!!ㅠㅠ
폭염 속 행복했던 싱어게인 탑텐의 노래♡,"티비속에서만 봤던 싱어게인3 탑텐의 노래를 서울 올림픽공원 핸드볼경기장에서 직접 볼수 있어 좋았습니다. 무엇보다 실제로 들은 노래 실력도 뛰어나고 어쩜 이렇게 다들 잘 뽑았나 싶을정도였습니다. 실망시킨 분이 한분도 없었고~
1위부터 10위까지 모두 진정성이 느껴지는 노래,  계속 계속 듣고 싶었습니다.감사합니다."
흠뻑쇼 강추,완전 신나요!~~~~
박재범 팬미팅 죽여준다,팬미팅 매년해주세요연출이랑 모든게 마음에 들었어요!!!
멋진공연이었습니다.,크로스오버 장르의 공연을 멋진 곳에서 볼수 있어서 너무 좋았습니다.  거리가 너무 멀었지만 4팀의 다른 모습도 색다르고 즐거웠습니다.
제가 올 팬미팅을 할줄이야,예매대기 좋은 서비스 같아요너무 재미있었어요박재범 화이팅
최고였어요!!!!,최고였어요!!!!
대만족 혜자 팬미팅,팬미팅 처음 가보는데 감동의 도가니였어요정말 즐겅누 시간이었습니다 감사합니다
굿굿,만족합니다
